component_id	size	num_edges	n_species	species_entropy	species_entropy_norm	high_z_frac	max_z	top10_mean_z
2671	4	4	2	0.693147	1.000000	0.000000	0.340629	0.317705
2672	4	4	2	0.693147	1.000000	0.000000	2.824766	2.824766
2673	4	4	2	0.693147	1.000000	0.000000	0.554028	0.554028
2674	4	4	2	0.693147	1.000000	0.000000	0.209560	-0.363100
2675	4	4	2	0.693147	1.000000	0.000000	0.637334	0.405205
2676	4	4	2	0.693147	1.000000	1.000000	3.474187	3.474187
2677	4	4	2	0.693147	1.000000	0.000000	-0.674491	-0.674491
2678	4	4	2	0.693147	1.000000	0.000000	-0.916658	-0.936797
2679	4	4	2	0.693147	1.000000	0.000000	-0.518769	-0.525872
2680	4	4	2	0.693147	1.000000	0.000000	0.073170	-0.034896
2681	4	4	2	0.693147	1.000000	0.000000	-0.195796	-0.287465
2682	4	4	2	0.693147	1.000000	0.000000	0.178415	0.178415
2683	4	4	3	1.039721	0.946395	0.000000	-0.284601	-0.870288
2684	4	4	2	0.693147	1.000000	0.000000	-1.040757	-1.040757
2685	4	4	2	0.693147	1.000000	1.000000	3.719352	3.719352
2686	4	4	2	0.693147	1.000000	0.000000	1.062536	1.062536
2687	4	4	2	0.693147	1.000000	0.000000	-0.139573	-0.267361
2688	4	4	2	0.693147	1.000000	0.000000	0.024892	0.024892
2689	4	4	2	0.693147	1.000000	0.000000	-0.760297	-0.839489
2690	4	4	2	0.693147	1.000000	0.000000	-0.592072	-0.600736
2691	4	4	2	0.693147	1.000000	0.000000	-0.785500	-0.847479
2692	4	4	2	0.693147	1.000000	0.000000	0.152999	-0.246885
2693	4	4	2	0.693147	1.000000	0.000000	2.797400	2.797400
2694	4	4	2	0.693147	1.000000	0.000000	-0.045821	-0.327610
2695	4	4	2	0.693147	1.000000	0.000000	-0.093939	-0.127885
2696	4	4	2	0.693147	1.000000	0.000000	-0.525065	-0.666088
2697	4	4	2	0.693147	1.000000	0.000000	-0.219900	-0.270394
2698	4	4	2	0.693147	1.000000	0.000000	0.040074	-0.329810
2699	4	4	2	0.693147	1.000000	0.000000	0.541276	0.514805
2700	4	4	2	0.693147	1.000000	0.000000	1.014880	0.741453
2701	4	4	2	0.693147	1.000000	0.000000	1.015501	1.015501
2702	4	4	2	0.693147	1.000000	0.500000	3.042121	2.669514
2703	4	4	2	0.693147	1.000000	0.000000	-0.552857	-0.666660
2704	4	4	2	0.693147	1.000000	0.000000	-0.652161	-0.858032
2705	4	4	2	0.693147	1.000000	0.000000	-0.579781	-0.604247
2706	4	4	2	0.693147	1.000000	0.000000	0.560028	0.560028
2707	4	4	2	0.693147	1.000000	0.000000	1.174184	1.174184
2708	4	4	2	0.693147	1.000000	0.000000	0.405737	0.283616
2709	4	4	2	0.693147	1.000000	0.000000	-0.627487	-0.661936
2710	4	4	2	0.693147	1.000000	0.000000	-0.312056	-0.423464
2711	4	4	2	0.693147	1.000000	0.000000	-0.717323	-0.793774
2712	4	4	2	0.693147	1.000000	0.000000	-0.317660	-0.603795
2713	4	4	2	0.693147	1.000000	0.000000	1.165050	0.969848
2714	4	4	2	0.693147	1.000000	0.000000	0.271425	-0.181970
2715	4	4	2	0.693147	1.000000	0.000000	-0.649111	-0.672380
2716	4	4	2	0.693147	1.000000	0.000000	-0.963091	-0.977519
2717	4	4	2	0.693147	1.000000	0.000000	0.405994	0.405994
2718	4	4	2	0.693147	1.000000	0.000000	-0.449996	-0.449996
2719	4	4	2	0.693147	1.000000	0.000000	0.315816	0.220485
2720	4	4	2	0.693147	1.000000	0.000000	0.131982	-0.072576
2721	4	4	2	0.693147	1.000000	0.000000	-0.649536	-0.744938
2722	4	4	2	0.693147	1.000000	0.000000	0.182459	-0.073192
2723	4	4	2	0.693147	1.000000	0.000000	-0.554310	-0.613765
2724	4	4	2	0.693147	1.000000	0.000000	0.215820	-0.148840
2725	4	4	2	0.693147	1.000000	1.000000	4.285595	4.285595
2726	4	4	2	0.693147	1.000000	0.000000	1.097530	1.073772
2727	4	4	2	0.693147	1.000000	0.000000	-0.478100	-0.718210
2728	4	4	2	0.693147	1.000000	0.000000	1.517305	1.210339
2729	4	4	2	0.693147	1.000000	0.000000	-0.597208	-0.826437
2730	4	4	2	0.693147	1.000000	0.000000	0.077497	-0.075374
2731	4	4	2	0.693147	1.000000	0.000000	0.241396	0.025367
2732	4	4	2	0.693147	1.000000	0.000000	-0.133454	-0.455261
2733	4	4	2	0.693147	1.000000	0.000000	-0.494470	-0.494470
2734	4	4	2	0.693147	1.000000	0.000000	-0.396142	-0.438744
2735	4	4	2	0.693147	1.000000	0.000000	0.779275	0.638691
2736	4	4	2	0.693147	1.000000	0.000000	-0.545740	-0.545740
2737	4	3	2	0.693147	1.000000	0.000000	0.500288	-0.311453
2738	4	4	2	0.693147	1.000000	0.000000	-0.275289	-0.589101
2739	4	4	2	0.693147	1.000000	0.000000	-0.706461	-0.706461
2740	4	4	2	0.693147	1.000000	0.000000	0.104882	0.104882
2741	4	4	2	0.693147	1.000000	0.000000	0.116375	-0.189420
2742	4	4	2	0.693147	1.000000	0.000000	2.507985	2.507985
2743	4	4	2	0.693147	1.000000	0.000000	-0.402314	-0.733605
2744	4	4	2	0.693147	1.000000	0.000000	-0.920045	-0.920045
2745	4	4	2	0.693147	1.000000	0.000000	0.361803	0.361803
2746	4	4	2	0.693147	1.000000	0.000000	-0.286802	-0.286802
2747	4	4	2	0.693147	1.000000	0.000000	1.947580	1.947580
2748	4	4	2	0.693147	1.000000	0.000000	-0.653166	-0.653166
2749	4	4	2	0.693147	1.000000	0.000000	-0.615068	-0.615068
2750	4	4	2	0.693147	1.000000	0.000000	0.493425	0.493425
2751	4	4	2	0.693147	1.000000			
2752	4	4	2	0.693147	1.000000	0.000000	-0.267056	-0.267056
2753	4	4	2	0.693147	1.000000	0.000000	-0.102545	-0.356735
2754	4	4	2	0.693147	1.000000	0.000000	-0.755621	-0.792246
2755	4	4	2	0.693147	1.000000	0.000000	-0.653614	-0.658777
2756	4	4	2	0.693147	1.000000			
2757	4	4	2	0.693147	1.000000	0.000000	-0.202958	-0.202958
2758	4	4	2	0.693147	1.000000	0.000000	-0.600390	-0.600390
2759	4	4	2	0.693147	1.000000	0.000000	1.003867	0.984863
2760	4	4	2	0.693147	1.000000	0.000000	-0.183331	-0.183331
2761	4	4	2	0.693147	1.000000	0.000000	1.377799	1.377799
2762	4	4	2	0.693147	1.000000	0.000000	-0.783533	-0.783533
2763	4	4	2	0.693147	1.000000			
2764	4	4	2	0.693147	1.000000	0.500000	3.090237	2.962699
2765	4	4	2	0.693147	1.000000	0.000000	-0.496263	-0.496263
2766	4	4	2	0.693147	1.000000	1.000000	4.443978	4.443978
2767	4	4	2	0.693147	1.000000	0.000000	-0.411134	-0.411134
2768	4	4	2	0.693147	1.000000	0.000000	-0.687441	-0.687441
2769	4	4	2	0.693147	1.000000	0.000000	-0.743463	-0.743463
2770	4	4	2	0.693147	1.000000	0.000000	-0.249510	-0.249510
2771	4	4	2	0.693147	1.000000	0.000000	-0.780974	-0.780974
2772	4	4	2	0.693147	1.000000	0.000000	1.162673	1.162673
2773	4	4	2	0.693147	1.000000	0.000000	0.616492	0.616492
2774	4	4	2	0.693147	1.000000	0.000000	-0.297795	-0.297795
2775	4	4	2	0.693147	1.000000	0.000000	-0.515451	-0.515451
2776	4	4	2	0.693147	1.000000	0.000000	1.904074	1.904074
2777	4	4	2	0.693147	1.000000	0.000000	-0.133374	-0.133374
2778	4	4	2	0.693147	1.000000	0.000000	-0.741153	-0.741153
2779	4	4	2	0.693147	1.000000	0.000000	-0.694381	-0.694381
2780	4	4	2	0.693147	1.000000	0.000000	-0.631757	-0.631757
2781	4	4	2	0.693147	1.000000	0.000000	2.422891	2.422891
2782	4	4	2	0.693147	1.000000	0.000000	0.328475	0.328475
2783	4	4	2	0.693147	1.000000	0.000000	-0.787605	-0.807615
2784	4	4	2	0.693147	1.000000	0.000000	0.456581	0.456581
2785	4	4	2	0.693147	1.000000	0.000000	-0.659888	-0.659888
2786	4	4	2	0.693147	1.000000	0.000000	0.110381	0.101150
2787	4	4	2	0.693147	1.000000			
2788	4	4	2	0.693147	1.000000	0.000000	-0.802890	-0.802890
2789	4	4	2	0.693147	1.000000	1.000000	3.851256	3.851256
2790	4	4	2	0.693147	1.000000	0.000000	0.285806	0.185731
2791	4	4	2	0.693147	1.000000	0.000000	0.420594	0.346999
2792	4	4	2	0.693147	1.000000			
2793	4	4	2	0.693147	1.000000	0.000000	0.084939	0.071392
2794	4	4	2	0.693147	1.000000			
2795	4	4	2	0.693147	1.000000			
2796	4	4	2	0.693147	1.000000	0.000000	-0.768696	-0.768696
2797	4	4	2	0.693147	1.000000			
2798	4	5	3	1.039721	0.946395	0.400000	8.163151	3.226545
2799	4	4	2	0.693147	1.000000	0.000000	-0.556139	-0.556139
2800	4	3	2	0.693147	1.000000	0.000000	-0.956625	-1.071907
2801	4	4	2	0.693147	1.000000	0.000000	-0.674491	-0.674491
2802	4	4	2	0.693147	1.000000	0.000000	-0.990861	-0.990861
2803	4	4	2	0.693147	1.000000	0.000000	-0.870571	-0.870571
2804	4	4	2	0.693147	1.000000			
2805	4	4	2	0.693147	1.000000	0.000000	0.430609	0.430609
2806	4	4	2	0.693147	1.000000	0.000000	0.946684	0.946684
2807	4	4	2	0.693147	1.000000	0.000000	-0.797439	-0.797439
2808	4	4	2	0.693147	1.000000			
2809	4	4	2	0.693147	1.000000			
2810	4	4	2	0.693147	1.000000	0.000000	-0.742079	-0.774923
2811	4	4	2	0.693147	1.000000	0.000000	1.604576	1.108565
2812	4	4	2	0.693147	1.000000			
2813	4	4	2	0.693147	1.000000	0.000000	-1.720565	-1.720565
2814	4	4	2	0.693147	1.000000	0.000000	-0.569033	-0.569033
2815	4	4	2	0.693147	1.000000	0.000000	0.233253	0.209258
2816	4	4	2	0.693147	1.000000	0.000000	-0.679264	-0.699669
2817	4	4	2	0.693147	1.000000	0.000000	-0.806666	-0.806666
2818	4	4	2	0.693147	1.000000	0.000000	-0.448100	-0.538995
2819	4	4	2	0.693147	1.000000	0.000000	0.420907	0.420907
2820	4	4	2	0.693147	1.000000	0.000000	-0.765299	-0.765299
2821	4	4	2	0.693147	1.000000	0.500000	3.562365	3.264787
2822	4	4	2	0.693147	1.000000			
2823	4	4	2	0.693147	1.000000	0.000000	-0.072220	-0.100891
2824	4	4	2	0.693147	1.000000	0.000000	-0.795621	-0.831950
2825	4	3	2	0.693147	1.000000			
2826	4	4	2	0.693147	1.000000	0.000000	-0.668139	-0.674491
2827	4	4	2	0.693147	1.000000	0.000000	-0.109940	-0.109940
2828	4	4	2	0.693147	1.000000	0.000000	-0.461836	-0.512444
2829	4	4	2	0.693147	1.000000	0.000000	-0.284304	-0.311325
2830	4	4	2	0.693147	1.000000	0.000000	2.993708	2.619739
2831	4	4	2	0.693147	1.000000	0.000000	0.537896	0.378641
2832	4	4	2	0.693147	1.000000	0.000000	-0.491774	-0.537927
2833	4	4	2	0.693147	1.000000	0.000000	-0.906105	-0.906105
2834	4	4	2	0.693147	1.000000	0.000000	-0.589145	-0.749501
2835	4	4	2	0.693147	1.000000	0.000000	-0.593022	-0.636765
2836	4	4	2	0.693147	1.000000	0.000000	0.106705	-0.019424
2837	4	3	3	1.039721	0.946395	0.000000	-0.046329	-0.260994
2838	4	4	2	0.693147	1.000000	0.000000	-0.689395	-0.689395
2839	4	4	2	0.693147	1.000000	0.000000	-0.444507	-0.444507
2840	4	4	2	0.693147	1.000000	0.000000	0.570673	0.354818
2841	4	4	2	0.693147	1.000000	0.000000	-0.729472	-0.744443
2842	4	4	2	0.693147	1.000000	0.000000	1.173613	0.896952
2843	4	4	2	0.693147	1.000000	0.000000	0.380775	0.376763
2844	4	4	2	0.693147	1.000000	0.000000	-0.242371	-0.371972
2845	4	3	2	0.562335	0.811278	0.333333	3.110902	2.743856
2846	4	4	2	0.693147	1.000000	0.000000	1.388205	1.068956
2847	4	4	2	0.693147	1.000000	0.000000	-0.743345	-0.743345
2848	4	4	2	0.693147	1.000000	0.000000	-0.682817	-0.735268
2849	4	3	2	0.693147	1.000000	0.000000	-0.479642	-0.835568
2850	4	4	2	0.693147	1.000000	0.000000	0.075691	0.047149
2851	4	4	2	0.693147	1.000000	0.000000	0.254021	0.134522
2852	4	4	2	0.693147	1.000000	0.000000	-0.614020	-0.775754
2853	4	4	2	0.693147	1.000000	0.000000	-0.410181	-0.410181
2854	4	4	2	0.693147	1.000000	0.000000	-0.885216	-0.885216
2855	4	4	2	0.693147	1.000000	0.000000	-0.216382	-0.560536
2856	4	3	2	0.693147	1.000000	0.000000	-0.477405	-0.708294
2857	4	4	2	0.693147	1.000000	0.000000	-0.111781	-0.111781
2858	4	4	2	0.693147	1.000000	0.000000	0.097649	0.008088
2859	4	4	2	0.693147	1.000000	0.000000	-0.680465	-0.797695
2860	4	3	3	1.039721	0.946395	0.000000	-0.638427	-0.726960
2861	4	4	2	0.693147	1.000000	0.000000	-0.744185	-0.744185
2862	4	4	2	0.693147	1.000000	0.000000	-0.329757	-0.329757
2863	4	4	2	0.693147	1.000000			
2864	4	4	2	0.693147	1.000000	0.000000	2.089911	2.089911
2865	4	4	2	0.693147	1.000000			
2866	4	4	2	0.693147	1.000000	0.000000	-0.467143	-0.467143
2867	4	4	2	0.693147	1.000000	0.000000	-0.715668	-0.715668
2868	4	4	2	0.693147	1.000000	0.000000	-0.847852	-0.847852
2869	4	4	2	0.693147	1.000000			
2870	4	4	2	0.693147	1.000000	0.000000	-0.061515	-0.061515
2871	4	4	2	0.693147	1.000000	0.000000	-0.532753	-0.532753
2872	4	4	2	0.693147	1.000000	0.000000	1.212841	1.212841
2873	4	4	2	0.693147	1.000000	0.000000	-0.979332	-0.979332
2874	4	4	2	0.693147	1.000000	0.000000	-0.673048	-0.723672
2875	4	4	2	0.693147	1.000000	0.000000	-0.313978	-0.313978
2876	4	4	2	0.693147	1.000000	0.000000	-0.883586	-0.883586
2877	4	4	2	0.693147	1.000000	0.000000	-1.055008	-1.055008
2878	4	4	2	0.693147	1.000000	0.000000	0.523781	0.411895
2879	4	4	2	0.693147	1.000000	0.000000	-0.446476	-0.446476
2880	4	4	2	0.693147	1.000000	0.000000	-0.942686	-0.942686
2881	4	4	2	0.693147	1.000000	0.000000	0.632488	0.632488
2882	4	4	2	0.693147	1.000000	0.000000	-0.603486	-0.683647
2883	4	4	2	0.693147	1.000000	0.000000	-0.938522	-0.938522
2884	4	4	2	0.693147	1.000000	0.000000	-0.306181	-0.306181
2885	4	4	2	0.693147	1.000000	0.000000	-0.858111	-0.858111
2886	4	4	2	0.693147	1.000000	0.000000	-0.946086	-0.946086
2887	4	4	2	0.693147	1.000000	0.000000	-0.533853	-0.533853
2888	4	4	2	0.693147	1.000000	0.000000	0.635398	0.543817
2889	4	4	2	0.693147	1.000000	0.000000	1.179372	1.179372
2890	4	4	2	0.693147	1.000000	0.000000	0.207586	0.207586
2891	4	4	2	0.693147	1.000000	0.000000	-0.575905	-0.575905
2892	4	4	2	0.693147	1.000000	0.000000	1.547671	1.547671
2893	4	4	2	0.693147	1.000000	0.000000	-0.816481	-0.816481
2894	4	4	2	0.693147	1.000000	0.000000	0.349929	0.349929
2895	4	4	2	0.693147	1.000000	0.000000	-0.081645	-0.081645
2896	4	4	2	0.693147	1.000000	0.000000	-0.382399	-0.382399
2897	4	4	2	0.693147	1.000000	0.000000	-0.090718	-0.299127
2898	4	4	2	0.693147	1.000000	0.000000	-0.937141	-0.937141
2899	4	4	2	0.693147	1.000000			
2900	4	4	2	0.693147	1.000000	0.000000	-0.032656	-0.032656
2901	4	4	2	0.693147	1.000000	0.000000	0.766237	0.766237
2902	4	4	2	0.693147	1.000000	0.000000	-0.399555	-0.399555
2903	4	4	2	0.693147	1.000000			
2904	4	4	2	0.693147	1.000000	0.000000	0.079019	-0.184365
2905	4	4	2	0.693147	1.000000	0.000000	2.186077	2.186077
2906	4	4	2	0.693147	1.000000	0.000000	-0.942098	-0.942098
2907	4	4	2	0.693147	1.000000	0.000000	-0.910089	-0.933270
2908	4	4	2	0.693147	1.000000	0.000000	0.228240	0.216919
2909	4	4	2	0.693147	1.000000	0.000000	0.228965	0.146546
2910	4	4	2	0.693147	1.000000	0.000000	-0.230288	-0.421325
2911	4	4	2	0.693147	1.000000	0.000000	-0.560444	-0.560444
2912	4	4	2	0.693147	1.000000	0.000000	1.044201	0.968939
2913	4	4	2	0.693147	1.000000	0.000000	-0.636524	-0.636524
2914	4	4	2	0.693147	1.000000	0.000000	0.441342	0.343433
2915	4	4	2	0.693147	1.000000	0.000000	-0.471490	-0.609487
2916	4	4	2	0.693147	1.000000	0.000000	1.315982	1.315982
2917	4	4	2	0.693147	1.000000	0.000000	-1.109964	-1.109964
2918	4	4	2	0.693147	1.000000	0.000000	0.210232	0.210232
2919	4	4	2	0.693147	1.000000	0.000000	-0.062804	-0.062804
2920	4	4	2	0.693147	1.000000	0.000000	1.745332	1.745332
2921	4	4	2	0.693147	1.000000	0.000000	-1.059691	-1.059691
2922	4	4	2	0.693147	1.000000	0.000000	-1.004099	-1.004099
2923	4	4	2	0.693147	1.000000	0.000000	0.121610	-0.001176
2924	4	4	2	0.693147	1.000000	0.000000	-0.563962	-0.602291
2925	4	4	2	0.693147	1.000000	0.000000	1.161922	1.161922
2926	4	4	2	0.693147	1.000000	0.000000	-0.877207	-0.877207
2927	4	4	2	0.693147	1.000000	0.000000	2.122861	2.058612
2928	4	3	3	1.039721	0.946395	0.000000	-0.800618	-0.869543
2929	4	4	2	0.693147	1.000000	0.000000	-1.004001	-1.004001
2930	4	4	2	0.693147	1.000000	0.000000	-0.749375	-0.749375
2931	4	4	2	0.693147	1.000000	0.000000	-1.062014	-1.062014
2932	4	4	2	0.693147	1.000000	0.000000	-0.787146	-0.830972
2933	4	4	2	0.693147	1.000000	0.000000	-0.438089	-0.499779
2934	4	4	2	0.693147	1.000000	0.000000	-0.725606	-0.799668
2935	4	4	2	0.693147	1.000000	0.000000	-0.025357	-0.096837
2936	4	4	2	0.693147	1.000000	0.000000	-0.349204	-0.494591
2937	4	4	2	0.693147	1.000000	0.000000	0.163300	0.163300
2938	4	4	2	0.693147	1.000000	0.000000	-0.688688	-0.688688
2939	4	4	2	0.693147	1.000000	0.000000	0.662097	0.647419
2940	4	4	2	0.693147	1.000000	0.000000	0.000000	0.000000
2941	4	4	2	0.693147	1.000000	0.000000	0.040827	-0.240272
2942	4	4	2	0.693147	1.000000	0.000000	-0.824769	-0.922855
2943	4	4	2	0.693147	1.000000	0.000000	0.084918	0.084918
2944	4	4	2	0.693147	1.000000			
2945	4	4	2	0.693147	1.000000	0.000000	0.348165	0.318350
2946	4	4	3	1.039721	0.946395			
2947	4	4	2	0.693147	1.000000	0.000000	-0.468160	-0.468160
2948	4	4	2	0.693147	1.000000	0.000000	-0.937645	-0.937645
2949	4	4	2	0.693147	1.000000	0.000000	-0.792141	-0.792141
2950	4	4	2	0.693147	1.000000	0.000000	1.357998	1.264821
2951	4	4	2	0.693147	1.000000	0.000000	-0.725759	-0.725759
2952	4	4	2	0.693147	1.000000	0.000000	-0.745051	-0.745051
2953	4	4	2	0.693147	1.000000	0.000000	-0.816584	-0.816584
2954	4	4	2	0.693147	1.000000	0.000000	0.267601	-0.055638
2955	4	4	2	0.693147	1.000000	0.000000	0.032502	0.000000
2956	4	4	2	0.693147	1.000000	0.000000	-0.587777	-0.587777
2957	4	4	2	0.693147	1.000000	0.000000	-0.651957	-0.651957
2958	4	4	2	0.693147	1.000000	0.000000	-0.645282	-0.659887
2959	4	4	2	0.693147	1.000000	0.000000	-0.138477	-0.170144
2960	4	4	2	0.693147	1.000000	0.000000	0.844378	0.718317
2961	4	3	3	1.039721	0.946395	0.333333	4.292723	1.343736
2962	4	4	2	0.693147	1.000000	0.000000	0.890619	0.890619
2963	4	4	2	0.693147	1.000000	0.000000	-0.395884	-0.395884
2964	4	4	2	0.693147	1.000000	0.000000	-0.728972	-0.728972
2965	4	4	2	0.693147	1.000000	0.000000	0.685224	0.685224
2966	4	4	2	0.693147	1.000000	0.000000	0.091350	0.091350
2967	4	4	2	0.693147	1.000000	0.000000	0.065315	0.065315
2968	4	4	2	0.693147	1.000000			
2969	4	4	2	0.693147	1.000000	0.000000	-0.707346	-0.707346
2970	4	4	2	0.693147	1.000000	0.000000	-0.430293	-0.430293
2971	4	4	2	0.693147	1.000000	0.000000	-0.702023	-0.702023
2972	4	4	2	0.693147	1.000000			
2973	4	4	2	0.693147	1.000000	0.000000	0.452342	0.318298
2974	4	4	2	0.693147	1.000000			
2975	4	4	2	0.693147	1.000000	0.000000	-0.840615	-0.840615
2976	4	4	2	0.693147	1.000000	0.000000	-0.586883	-0.586883
2977	4	4	2	0.693147	1.000000			
2978	4	4	2	0.693147	1.000000	0.000000	-0.549409	-0.549409
2979	4	4	2	0.693147	1.000000	0.000000	-1.165411	-1.165411
2980	4	4	2	0.693147	1.000000	0.000000	-0.100937	-0.100937
2981	4	4	2	0.693147	1.000000	0.000000	-0.252928	-0.345623
2982	4	4	2	0.693147	1.000000	0.000000	-0.696807	-0.696807
2983	4	4	2	0.693147	1.000000			
2984	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2985	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2986	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2987	4	4	2	0.693147	1.000000	0.000000	0.091969	0.091969
2988	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2989	4	4	2	0.693147	1.000000	0.000000	-0.775415	-0.775415
2990	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2991	4	4	2	0.693147	1.000000	0.000000	0.163595	0.163595
2992	4	4	2	0.693147	1.000000	0.000000	-0.251558	-0.251558
2993	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2994	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2995	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2996	4	4	2	0.693147	1.000000	0.000000	-0.649760	-0.649760
2997	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
2998	4	4	2	0.693147	1.000000	0.000000	-0.688710	-0.688710
2999	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3000	4	4	2	0.693147	1.000000	0.000000	-0.857419	-0.857419
3001	4	4	2	0.693147	1.000000	0.000000	-0.153166	-0.153166
3002	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3003	4	4	2	0.693147	1.000000	0.000000	-0.558188	-0.558188
3004	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3005	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3006	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3007	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3008	4	4	2	0.693147	1.000000	0.000000	-0.500881	-0.500881
3009	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3010	4	4	2	0.693147	1.000000	0.000000	-0.149740	-0.149740
3011	4	4	2	0.693147	1.000000	0.000000	-0.204431	-0.204431
3012	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3013	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3014	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3015	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3016	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3017	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3018	4	4	2	0.693147	1.000000	0.000000	-0.212277	-0.212277
3019	4	4	2	0.693147	1.000000	0.000000	0.247320	0.247320
3020	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3021	4	4	2	0.693147	1.000000	0.000000	-0.234608	-0.234608
3022	4	4	2	0.693147	1.000000	0.000000	-0.195095	-0.195095
3023	4	4	2	0.693147	1.000000	0.000000	-0.942170	-0.942170
3024	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3025	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3026	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3027	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3028	4	4	2	0.693147	1.000000	0.000000	0.077982	-0.185304
3029	4	4	2	0.693147	1.000000	0.000000	-0.376501	-0.376501
3030	4	4	2	0.693147	1.000000	0.000000	-0.053119	-0.315652
3031	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3032	4	4	2	0.693147	1.000000	0.000000	-0.240898	-0.240898
3033	4	4	2	0.693147	1.000000	0.000000	-0.422949	-0.422949
3034	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3035	4	4	2	0.693147	1.000000	0.000000	-0.891353	-0.891353
3036	4	4	2	0.693147	1.000000	0.000000	-0.544151	-0.544151
3037	4	4	2	0.693147	1.000000	0.000000	-0.734281	-0.734281
3038	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3039	4	4	2	0.693147	1.000000	0.000000	-0.146330	-0.146330
3040	4	4	2	0.693147	1.000000	0.000000	-0.444601	-0.444601
3041	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3042	4	4	2	0.693147	1.000000	0.000000	-0.090976	-0.090976
3043	4	4	2	0.693147	1.000000	0.000000	0.244540	0.244540
3044	4	4	2	0.693147	1.000000	0.000000	-0.104483	-0.104483
3045	4	4	2	0.693147	1.000000	0.000000	-0.208338	-0.208338
3046	4	4	2	0.693147	1.000000	0.000000	-0.514952	-0.514952
3047	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3048	4	4	2	0.693147	1.000000	0.000000	-0.615363	-0.615363
3049	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3050	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3051	4	4	2	0.693147	1.000000	0.000000	-0.333827	-0.333827
3052	4	4	2	0.693147	1.000000	0.000000	-0.853496	-0.853496
3053	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3054	4	4	2	0.693147	1.000000	0.000000	0.434586	0.434586
3055	4	4	2	0.693147	1.000000	0.000000	-0.222292	-0.222292
3056	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3057	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3058	4	4	2	0.693147	1.000000	0.000000	-0.544151	-0.544151
3059	4	4	2	0.693147	1.000000	0.000000	-0.549779	-0.549779
3060	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3061	4	4	2	0.693147	1.000000	0.000000	-0.249588	-0.365915
3062	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3063	4	4	2	0.693147	1.000000	0.000000	-0.376501	-0.376501
3064	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3065	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3066	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3067	4	4	2	0.693147	1.000000	0.000000	-0.635210	-0.635210
3068	4	4	2	0.693147	1.000000	0.000000	-0.500881	-0.500881
3069	4	4	2	0.693147	1.000000	0.000000	-0.012829	-0.012829
3070	4	4	2	0.693147	1.000000	0.000000	-0.689157	-0.689157
3071	4	4	2	0.693147	1.000000	0.000000	0.185230	0.185230
3072	4	4	2	0.693147	1.000000	0.000000	0.100395	0.100395
3073	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
3074	4	4	2	0.693147	1.000000	0.000000	0.674491	0.674491
